what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1387498928868
java.vm.specification.version,sysinfo,,,"1.7",1387498928868
java.vm.vendor,sysinfo,,,"Oracle Corporation",1387498928868
java.vm.version,sysinfo,,,"21.0-b17",1387498928868
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1387498928899
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1387498929633
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1387498929851
started,bundle,org.tigris.subversion.subclipse.core,1.0.7,"org.tigris.subversion.subclipse.core",1387498930054
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1387498930163
started,bundle,org.tigris.subversion.subclipse.ui,1.0.5,"org.tigris.subversion.subclipse.ui",1387498930459
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1387498930740
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1387498931427
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1387498931910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387498931957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387498979751
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1387498980967
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1387498981170
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1387498981248
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1387498981295
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1387498981404
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1387498981513
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1387498982777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387498983920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499048896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499051300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499077105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499080444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499103785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499106284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499136352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499139022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499142736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499144735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1387499784533
